"","date","hits","keyword","geo","trends_month","trends_year"
"482",2022-09-11,69,"library near me","US-TX-618",9,2022
"483",2022-09-18,60,"library near me","US-TX-618",9,2022
"484",2022-09-25,70,"library near me","US-TX-618",9,2022
"485",2022-10-02,65,"library near me","US-TX-618",10,2022
"486",2022-10-09,84,"library near me","US-TX-618",10,2022
"487",2022-10-16,57,"library near me","US-TX-618",10,2022
"488",2022-10-23,67,"library near me","US-TX-618",10,2022
"489",2022-10-30,59,"library near me","US-TX-618",10,2022
"490",2022-11-06,64,"library near me","US-TX-618",11,2022
"491",2022-11-13,39,"library near me","US-TX-618",11,2022
"492",2022-11-20,46,"library near me","US-TX-618",11,2022
"493",2022-11-27,50,"library near me","US-TX-618",11,2022
"494",2022-12-04,43,"library near me","US-TX-618",12,2022
"495",2022-12-11,46,"library near me","US-TX-618",12,2022
"496",2022-12-18,41,"library near me","US-TX-618",12,2022
"497",2022-12-25,54,"library near me","US-TX-618",12,2022
"498",2023-01-01,61,"library near me","US-TX-618",1,2023
"499",2023-01-08,79,"library near me","US-TX-618",1,2023
"500",2023-01-15,67,"library near me","US-TX-618",1,2023
"501",2023-01-22,70,"library near me","US-TX-618",1,2023
"502",2023-01-29,70,"library near me","US-TX-618",1,2023
"503",2023-02-05,66,"library near me","US-TX-618",2,2023
"504",2023-02-12,74,"library near me","US-TX-618",2,2023
"505",2023-02-19,65,"library near me","US-TX-618",2,2023
"506",2023-02-26,71,"library near me","US-TX-618",2,2023
"507",2023-03-05,50,"library near me","US-TX-618",3,2023
"508",2023-03-12,70,"library near me","US-TX-618",3,2023
"509",2023-03-19,64,"library near me","US-TX-618",3,2023
"510",2023-03-26,63,"library near me","US-TX-618",3,2023
"511",2023-04-02,55,"library near me","US-TX-618",4,2023
"512",2023-04-09,61,"library near me","US-TX-618",4,2023
"513",2023-04-16,50,"library near me","US-TX-618",4,2023
"514",2023-04-23,65,"library near me","US-TX-618",4,2023
"515",2023-04-30,65,"library near me","US-TX-618",4,2023
"516",2023-05-07,49,"library near me","US-TX-618",5,2023
"517",2023-05-14,57,"library near me","US-TX-618",5,2023
"518",2023-05-21,69,"library near me","US-TX-618",5,2023
"519",2023-05-28,83,"library near me","US-TX-618",5,2023
"520",2023-06-04,84,"library near me","US-TX-618",6,2023
"521",2023-06-11,90,"library near me","US-TX-618",6,2023
"522",2023-06-18,86,"library near me","US-TX-618",6,2023
"523",2023-06-25,77,"library near me","US-TX-618",6,2023
"524",2023-07-02,90,"library near me","US-TX-618",7,2023
"525",2023-07-09,82,"library near me","US-TX-618",7,2023
"526",2023-07-16,61,"library near me","US-TX-618",7,2023
"527",2023-07-23,69,"library near me","US-TX-618",7,2023
"528",2023-07-30,56,"library near me","US-TX-618",7,2023
"529",2023-08-06,69,"library near me","US-TX-618",8,2023
"530",2023-08-13,56,"library near me","US-TX-618",8,2023
"531",2023-08-20,87,"library near me","US-TX-618",8,2023
"532",2023-08-27,75,"library near me","US-TX-618",8,2023
"533",2023-09-03,57,"library near me","US-TX-618",9,2023
"534",2023-09-10,63,"library near me","US-TX-618",9,2023
"535",2023-09-17,56,"library near me","US-TX-618",9,2023
"536",2023-09-24,76,"library near me","US-TX-618",9,2023
"537",2023-10-01,46,"library near me","US-TX-618",10,2023
"538",2023-10-08,100,"library near me","US-TX-618",10,2023
"539",2023-10-15,56,"library near me","US-TX-618",10,2023
"540",2023-10-22,35,"library near me","US-TX-618",10,2023
"541",2023-10-29,64,"library near me","US-TX-618",10,2023
"542",2023-11-05,61,"library near me","US-TX-618",11,2023
"543",2023-11-12,47,"library near me","US-TX-618",11,2023
"544",2023-11-19,56,"library near me","US-TX-618",11,2023
"545",2023-11-26,40,"library near me","US-TX-618",11,2023
"546",2023-12-03,46,"library near me","US-TX-618",12,2023
"547",2023-12-10,44,"library near me","US-TX-618",12,2023
"548",2023-12-17,41,"library near me","US-TX-618",12,2023
"549",2023-12-24,54,"library near me","US-TX-618",12,2023
"550",2023-12-31,51,"library near me","US-TX-618",12,2023
"551",2021-11-28,0,"library near me","US-SC-507",11,2021
"552",2021-12-05,0,"library near me","US-SC-507",12,2021
"553",2021-12-12,0,"library near me","US-SC-507",12,2021
"554",2021-12-19,0,"library near me","US-SC-507",12,2021
"555",2021-12-26,0,"library near me","US-SC-507",12,2021
"556",2022-01-02,0,"library near me","US-SC-507",1,2022
"557",2022-01-09,78,"library near me","US-SC-507",1,2022
"558",2022-01-16,0,"library near me","US-SC-507",1,2022
"559",2022-01-23,0,"library near me","US-SC-507",1,2022
"560",2022-01-30,0,"library near me","US-SC-507",1,2022
"561",2022-02-06,0,"library near me","US-SC-507",2,2022
"562",2022-02-13,0,"library near me","US-SC-507",2,2022
"563",2022-02-20,0,"library near me","US-SC-507",2,2022
"564",2022-02-27,0,"library near me","US-SC-507",2,2022
"565",2022-03-06,0,"library near me","US-SC-507",3,2022
"566",2022-03-13,0,"library near me","US-SC-507",3,2022
"567",2022-03-20,0,"library near me","US-SC-507",3,2022
"568",2022-03-27,0,"library near me","US-SC-507",3,2022
"569",2022-04-03,0,"library near me","US-SC-507",4,2022
"570",2022-04-10,0,"library near me","US-SC-507",4,2022
"571",2022-04-17,0,"library near me","US-SC-507",4,2022
"572",2022-04-24,0,"library near me","US-SC-507",4,2022
"573",2022-05-01,72,"library near me","US-SC-507",5,2022
"574",2022-05-08,0,"library near me","US-SC-507",5,2022
"575",2022-05-15,0,"library near me","US-SC-507",5,2022
"576",2022-05-22,0,"library near me","US-SC-507",5,2022
"577",2022-05-29,0,"library near me","US-SC-507",5,2022
"578",2022-06-05,0,"library near me","US-SC-507",6,2022
"579",2022-06-12,0,"library near me","US-SC-507",6,2022
"580",2022-06-19,72,"library near me","US-SC-507",6,2022
"581",2022-06-26,0,"library near me","US-SC-507",6,2022
"582",2022-07-03,0,"library near me","US-SC-507",7,2022
"583",2022-07-10,0,"library near me","US-SC-507",7,2022
"584",2022-07-17,57,"library near me","US-SC-507",7,2022
"585",2022-07-24,0,"library near me","US-SC-507",7,2022
"586",2022-07-31,56,"library near me","US-SC-507",7,2022
"587",2022-08-07,76,"library near me","US-SC-507",8,2022
"588",2022-08-14,0,"library near me","US-SC-507",8,2022
"589",2022-08-21,0,"library near me","US-SC-507",8,2022
"590",2022-08-28,0,"library near me","US-SC-507",8,2022
"591",2022-09-04,100,"library near me","US-SC-507",9,2022
"592",2022-09-11,0,"library near me","US-SC-507",9,2022
"593",2022-09-18,0,"library near me","US-SC-507",9,2022
"594",2022-09-25,0,"library near me","US-SC-507",9,2022
"595",2022-10-02,0,"library near me","US-SC-507",10,2022
"596",2022-10-09,0,"library near me","US-SC-507",10,2022
"597",2022-10-16,63,"library near me","US-SC-507",10,2022
"598",2022-10-23,0,"library near me","US-SC-507",10,2022
"599",2022-10-30,52,"library near me","US-SC-507",10,2022
"600",2022-11-06,0,"library near me","US-SC-507",11,2022
"601",2022-11-13,57,"library near me","US-SC-507",11,2022
"602",2022-11-20,0,"library near me","US-SC-507",11,2022
"603",2022-11-27,0,"library near me","US-SC-507",11,2022
"604",2022-12-04,0,"library near me","US-SC-507",12,2022
"605",2022-12-11,0,"library near me","US-SC-507",12,2022
"606",2022-12-18,0,"library near me","US-SC-507",12,2022
"607",2022-12-25,0,"library near me","US-SC-507",12,2022
"608",2023-01-01,0,"library near me","US-SC-507",1,2023
"609",2023-01-08,0,"library near me","US-SC-507",1,2023
"610",2023-01-15,0,"library near me","US-SC-507",1,2023
"611",2023-01-22,0,"library near me","US-SC-507",1,2023
"612",2023-01-29,0,"library near me","US-SC-507",1,2023
"613",2023-02-05,0,"library near me","US-SC-507",2,2023
"614",2023-02-12,0,"library near me","US-SC-507",2,2023
"615",2023-02-19,89,"library near me","US-SC-507",2,2023
"616",2023-02-26,55,"library near me","US-SC-507",2,2023
"617",2023-03-05,0,"library near me","US-SC-507",3,2023
"618",2023-03-12,64,"library near me","US-SC-507",3,2023
"619",2023-03-19,0,"library near me","US-SC-507",3,2023
"620",2023-03-26,0,"library near me","US-SC-507",3,2023
"621",2023-04-02,0,"library near me","US-SC-507",4,2023
"622",2023-04-09,0,"library near me","US-SC-507",4,2023
"623",2023-04-16,0,"library near me","US-SC-507",4,2023
"624",2023-04-23,0,"library near me","US-SC-507",4,2023
"625",2023-04-30,77,"library near me","US-SC-507",4,2023
"626",2023-05-07,0,"library near me","US-SC-507",5,2023
"627",2023-05-14,0,"library near me","US-SC-507",5,2023
"628",2023-05-21,0,"library near me","US-SC-507",5,2023
"629",2023-05-28,0,"library near me","US-SC-507",5,2023
"630",2023-06-04,0,"library near me","US-SC-507",6,2023
"631",2023-06-11,0,"library near me","US-SC-507",6,2023
"632",2023-06-18,0,"library near me","US-SC-507",6,2023
"633",2023-06-25,0,"library near me","US-SC-507",6,2023
"634",2023-07-02,0,"library near me","US-SC-507",7,2023
"635",2023-07-09,71,"library near me","US-SC-507",7,2023
"636",2023-07-16,0,"library near me","US-SC-507",7,2023
"637",2023-07-23,0,"library near me","US-SC-507",7,2023
"638",2023-07-30,0,"library near me","US-SC-507",7,2023
"639",2023-08-06,0,"library near me","US-SC-507",8,2023
"640",2023-08-13,0,"library near me","US-SC-507",8,2023
"641",2023-08-20,0,"library near me","US-SC-507",8,2023
"642",2023-08-27,0,"library near me","US-SC-507",8,2023
"643",2023-09-03,59,"library near me","US-SC-507",9,2023
"644",2023-09-10,0,"library near me","US-SC-507",9,2023
"645",2023-09-17,0,"library near me","US-SC-507",9,2023
"646",2023-09-24,0,"library near me","US-SC-507",9,2023
"647",2023-10-01,0,"library near me","US-SC-507",10,2023
"648",2023-10-08,0,"library near me","US-SC-507",10,2023
"649",2023-10-15,0,"library near me","US-SC-507",10,2023
"650",2023-10-22,0,"library near me","US-SC-507",10,2023
"651",2023-10-29,0,"library near me","US-SC-507",10,2023
"652",2023-11-05,0,"library near me","US-SC-507",11,2023
"653",2023-11-12,0,"library near me","US-SC-507",11,2023
"654",2023-11-19,0,"library near me","US-SC-507",11,2023
"655",2023-11-26,64,"library near me","US-SC-507",11,2023
"656",2023-12-03,0,"library near me","US-SC-507",12,2023
"657",2023-12-10,0,"library near me","US-SC-507",12,2023
"658",2023-12-17,0,"library near me","US-SC-507",12,2023
"659",2023-12-24,0,"library near me","US-SC-507",12,2023
"660",2023-12-31,0,"library near me","US-SC-507",12,2023
"661",2021-11-28,0,"library near me","US-TX-612",11,2021
"662",2021-12-05,0,"library near me","US-TX-612",12,2021
"663",2021-12-12,0,"library near me","US-TX-612",12,2021
"664",2021-12-19,0,"library near me","US-TX-612",12,2021
"665",2021-12-26,0,"library near me","US-TX-612",12,2021
"666",2022-01-02,0,"library near me","US-TX-612",1,2022
"667",2022-01-09,0,"library near me","US-TX-612",1,2022
"668",2022-01-16,0,"library near me","US-TX-612",1,2022
"669",2022-01-23,0,"library near me","US-TX-612",1,2022
"670",2022-01-30,0,"library near me","US-TX-612",1,2022
"671",2022-02-06,0,"library near me","US-TX-612",2,2022
"672",2022-02-13,0,"library near me","US-TX-612",2,2022
"673",2022-02-20,0,"library near me","US-TX-612",2,2022
"674",2022-02-27,0,"library near me","US-TX-612",2,2022
"675",2022-03-06,0,"library near me","US-TX-612",3,2022
"676",2022-03-13,0,"library near me","US-TX-612",3,2022
"677",2022-03-20,0,"library near me","US-TX-612",3,2022
"678",2022-03-27,0,"library near me","US-TX-612",3,2022
"679",2022-04-03,0,"library near me","US-TX-612",4,2022
"680",2022-04-10,0,"library near me","US-TX-612",4,2022
"681",2022-04-17,0,"library near me","US-TX-612",4,2022
"682",2022-04-24,0,"library near me","US-TX-612",4,2022
"683",2022-05-01,0,"library near me","US-TX-612",5,2022
"684",2022-05-08,0,"library near me","US-TX-612",5,2022
"685",2022-05-15,0,"library near me","US-TX-612",5,2022
"686",2022-05-22,0,"library near me","US-TX-612",5,2022
"687",2022-05-29,0,"library near me","US-TX-612",5,2022
"688",2022-06-05,0,"library near me","US-TX-612",6,2022
"689",2022-06-12,0,"library near me","US-TX-612",6,2022
"690",2022-06-19,0,"library near me","US-TX-612",6,2022
"691",2022-06-26,0,"library near me","US-TX-612",6,2022
"692",2022-07-03,0,"library near me","US-TX-612",7,2022
"693",2022-07-10,0,"library near me","US-TX-612",7,2022
"694",2022-07-17,0,"library near me","US-TX-612",7,2022
"695",2022-07-24,0,"library near me","US-TX-612",7,2022
"696",2022-07-31,0,"library near me","US-TX-612",7,2022
"697",2022-08-07,0,"library near me","US-TX-612",8,2022
"698",2022-08-14,0,"library near me","US-TX-612",8,2022
"699",2022-08-21,0,"library near me","US-TX-612",8,2022
"700",2022-08-28,0,"library near me","US-TX-612",8,2022
"701",2022-09-04,0,"library near me","US-TX-612",9,2022
"702",2022-09-11,0,"library near me","US-TX-612",9,2022
"703",2022-09-18,0,"library near me","US-TX-612",9,2022
"704",2022-09-25,0,"library near me","US-TX-612",9,2022
"705",2022-10-02,0,"library near me","US-TX-612",10,2022
"706",2022-10-09,0,"library near me","US-TX-612",10,2022
"707",2022-10-16,0,"library near me","US-TX-612",10,2022
"708",2022-10-23,0,"library near me","US-TX-612",10,2022
"709",2022-10-30,0,"library near me","US-TX-612",10,2022
"710",2022-11-06,100,"library near me","US-TX-612",11,2022
"711",2022-11-13,0,"library near me","US-TX-612",11,2022
"712",2022-11-20,0,"library near me","US-TX-612",11,2022
"713",2022-11-27,0,"library near me","US-TX-612",11,2022
"714",2022-12-04,0,"library near me","US-TX-612",12,2022
"715",2022-12-11,0,"library near me","US-TX-612",12,2022
"716",2022-12-18,0,"library near me","US-TX-612",12,2022
"717",2022-12-25,0,"library near me","US-TX-612",12,2022
"718",2023-01-01,0,"library near me","US-TX-612",1,2023
"719",2023-01-08,0,"library near me","US-TX-612",1,2023
"720",2023-01-15,0,"library near me","US-TX-612",1,2023
"721",2023-01-22,0,"library near me","US-TX-612",1,2023
"722",2023-01-29,0,"library near me","US-TX-612",1,2023
"723",2023-02-05,0,"library near me","US-TX-612",2,2023
"724",2023-02-12,0,"library near me","US-TX-612",2,2023
"725",2023-02-19,0,"library near me","US-TX-612",2,2023
"726",2023-02-26,0,"library near me","US-TX-612",2,2023
"727",2023-03-05,0,"library near me","US-TX-612",3,2023
"728",2023-03-12,0,"library near me","US-TX-612",3,2023
"729",2023-03-19,0,"library near me","US-TX-612",3,2023
"730",2023-03-26,0,"library near me","US-TX-612",3,2023
"731",2023-04-02,0,"library near me","US-TX-612",4,2023
"732",2023-04-09,0,"library near me","US-TX-612",4,2023
"733",2023-04-16,0,"library near me","US-TX-612",4,2023
"734",2023-04-23,0,"library near me","US-TX-612",4,2023
"735",2023-04-30,0,"library near me","US-TX-612",4,2023
"736",2023-05-07,99,"library near me","US-TX-612",5,2023
"737",2023-05-14,0,"library near me","US-TX-612",5,2023
"738",2023-05-21,0,"library near me","US-TX-612",5,2023
"739",2023-05-28,0,"library near me","US-TX-612",5,2023
"740",2023-06-04,0,"library near me","US-TX-612",6,2023
"741",2023-06-11,0,"library near me","US-TX-612",6,2023
"742",2023-06-18,0,"library near me","US-TX-612",6,2023
"743",2023-06-25,0,"library near me","US-TX-612",6,2023
"744",2023-07-02,0,"library near me","US-TX-612",7,2023
"745",2023-07-09,0,"library near me","US-TX-612",7,2023
"746",2023-07-16,0,"library near me","US-TX-612",7,2023
"747",2023-07-23,0,"library near me","US-TX-612",7,2023
"748",2023-07-30,0,"library near me","US-TX-612",7,2023
"749",2023-08-06,0,"library near me","US-TX-612",8,2023
"750",2023-08-13,0,"library near me","US-TX-612",8,2023
"751",2023-08-20,0,"library near me","US-TX-612",8,2023
"752",2023-08-27,0,"library near me","US-TX-612",8,2023
"753",2023-09-03,0,"library near me","US-TX-612",9,2023
"754",2023-09-10,0,"library near me","US-TX-612",9,2023
"755",2023-09-17,0,"library near me","US-TX-612",9,2023
"756",2023-09-24,0,"library near me","US-TX-612",9,2023
"757",2023-10-01,0,"library near me","US-TX-612",10,2023
"758",2023-10-08,0,"library near me","US-TX-612",10,2023
"759",2023-10-15,0,"library near me","US-TX-612",10,2023
"760",2023-10-22,0,"library near me","US-TX-612",10,2023
"761",2023-10-29,0,"library near me","US-TX-612",10,2023
"762",2023-11-05,0,"library near me","US-TX-612",11,2023
"763",2023-11-12,0,"library near me","US-TX-612",11,2023
"764",2023-11-19,0,"library near me","US-TX-612",11,2023
"765",2023-11-26,0,"library near me","US-TX-612",11,2023
"766",2023-12-03,0,"library near me","US-TX-612",12,2023
"767",2023-12-10,0,"library near me","US-TX-612",12,2023
"768",2023-12-17,0,"library near me","US-TX-612",12,2023
"769",2023-12-24,0,"library near me","US-TX-612",12,2023
"770",2023-12-31,0,"library near me","US-TX-612",12,2023
"771",2021-11-28,58,"library near me","US-TX-623",11,2021
"772",2021-12-05,59,"library near me","US-TX-623",12,2021
"773",2021-12-12,50,"library near me","US-TX-623",12,2021
"774",2021-12-19,47,"library near me","US-TX-623",12,2021
"775",2021-12-26,57,"library near me","US-TX-623",12,2021
"776",2022-01-02,49,"library near me","US-TX-623",1,2022
"777",2022-01-09,45,"library near me","US-TX-623",1,2022
"778",2022-01-16,58,"library near me","US-TX-623",1,2022
"779",2022-01-23,58,"library near me","US-TX-623",1,2022
"780",2022-01-30,54,"library near me","US-TX-623",1,2022
"781",2022-02-06,71,"library near me","US-TX-623",2,2022
"782",2022-02-13,66,"library near me","US-TX-623",2,2022
"783",2022-02-20,61,"library near me","US-TX-623",2,2022
"784",2022-02-27,64,"library near me","US-TX-623",2,2022
"785",2022-03-06,68,"library near me","US-TX-623",3,2022
"786",2022-03-13,77,"library near me","US-TX-623",3,2022
"787",2022-03-20,55,"library near me","US-TX-623",3,2022
"788",2022-03-27,62,"library near me","US-TX-623",3,2022
"789",2022-04-03,55,"library near me","US-TX-623",4,2022
"790",2022-04-10,61,"library near me","US-TX-623",4,2022
"791",2022-04-17,65,"library near me","US-TX-623",4,2022
"792",2022-04-24,47,"library near me","US-TX-623",4,2022
